,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
1056,0.3091635886743509,0.4929771548760856,0.4958901266590353,0.4354492719719051,0.5522442156502486,0.010571800039414,0.0621804547495786,0.0038481077498789,0.4303783404270728,0.6008277241523559,0.4556065154922022
1057,0.3617273104719033,0.5755913302907313,0.5802096170143486,0.4504216820151796,0.3978420315039017,0.00611241855902,0.0770341743791396,0.0128367250867483,0.4227163055165006,0.3621391971980739,0.4632376779994619
1058,0.3960511323395605,0.6439264445823394,0.561883737893402,0.4945800048076093,0.402280663084295,0.0082180615231928,0.2854124984751792,0.0339762931855864,0.6372271043076603,0.2312699618281672,0.738500813027296
1059,0.2503205423942133,0.5205354966058018,0.5272855964986697,0.3776121910898081,0.5045310037422097,0.0026714292182211,0.0684866474936664,0.0065839459180497,0.5316716535636145,0.6209269241812729,0.5161616851144633
1060,0.3291693860172838,0.5515997695904302,0.4764910316704189,0.4707382808740469,0.5164593344739847,0.0036499137473752,0.0905556724750758,0.0060852310648547,0.5624109165147186,0.6723857636021866,0.5527413341041326
1061,0.2365451537779968,0.4546869493317887,0.4694309787692367,0.3046881548719136,0.5764238247549297,0.0040047358033973,0.0442406689889386,0.00496805395235,0.4631114128875746,0.7051937546427272,0.4754073773633744
1062,0.3383191508921583,0.5380158763771747,0.521394727720398,0.4097181960412989,0.5384041899542894,0.0016652722448385,0.0648989602336957,0.0074740883138599,0.5253915816188116,0.5330581229318926,0.4777764474694666
1063,0.4624217252561263,0.5276407234600221,0.5546367871740501,0.3974790791794861,0.5858961176024373,0.0110647442691867,0.1901369250029204,0.0339494132103214,0.5660279470739105,0.5053675164569913,0.6405773724060839
1064,0.3263350293509417,0.4780717064743861,0.4557554548294119,0.380977607939454,0.5777873401843321,0.0047468854587925,0.0941041191602679,0.0057935701907089,0.6355423466581932,0.5173984975054906,0.358456920800585
1065,0.2684253037194306,0.4998611378953755,0.4827524125351605,0.2622424132795736,0.570821450207935,0.0016680370371543,0.0679600613227623,0.0020491759175411,0.4534507901115723,0.6820419314626068,0.5083630835659138
1066,0.2886339688893742,0.5465458876665659,0.4899502857311566,0.5275665266852582,0.4850078757694835,0.0026631311711057,0.1075852611961931,0.0074607843015818,0.5786703564982814,0.4960569498661977,0.5346563995166796
1067,0.9129587942293272,0.524671698123887,0.487935074836206,0.4634973613504011,0.488348642923928,0.0016435715752645,0.1067900266525369,0.0272943461237707,0.5676568257158605,0.4960709974506886,0.5933166986129175
1068,0.4517834361086928,0.5362108162972244,0.5170154500680211,0.3530329380149727,0.6183394633952576,0.0026380443185802,0.1462744553508565,0.0080680093917365,0.554734929454606,0.5526659912198418,0.6841211202781263
1069,0.3258919059476873,0.6164962883840637,0.4963952940085149,0.4407810059235043,0.5102923312905299,0.0023165380986151,0.0843477475906357,0.006566653615892,0.6446665898516223,0.6837934627509178,0.3986977243756835
1070,0.4918678749455647,0.5238339399681922,0.5009310207595692,0.5160883498211398,0.5978625925742723,0.0018276180568315,0.0895763415383487,0.0055150719985721,0.5910745877607428,0.6066283740136913,0.5517813959798221
1071,0.3200550721868721,0.4940058646355387,0.5330739785696426,0.5552617557482257,0.5019300025408584,0.004184908764352,0.091113534770411,0.0286014406022574,0.5798324449870967,0.5331263972778956,0.5386478897419664
1072,0.2499080102042924,0.4801814226219239,0.4665054372717986,0.3701899386862387,0.539032638543619,0.0071156338430032,0.0647946595600692,0.0046157654418901,0.5655233574679999,0.7480224016885356,0.4591769929263936
1073,0.272271180474833,0.4434052312831689,0.4824534740256309,0.2377594465391422,0.4162695471955423,0.0013344117082158,0.0385719354880857,0.0015638441282296,0.2417144403158757,0.6935502881313604,0.3469001765563754
1074,0.2481606439092098,0.5595855450244388,0.4966282980134988,0.4225514703593525,0.5065359426244544,0.0017137188655063,0.0503689865610749,0.0014551538365777,0.6129093304185976,0.725552441534185,0.3594677314819868
1075,0.3340750695125515,0.4980605474516542,0.5080584774851019,0.4496330058589304,0.5495008769254776,0.006343720493507,0.0842382205855552,0.0067261817569881,0.5850066959168531,0.5633186757198475,0.4859421147799634
1076,0.327835502067765,0.4852486091929334,0.503718275232345,0.3878661159931778,0.5532180018091813,0.0026469422279547,0.0646259888316711,0.0020015912584181,0.4824349096668812,0.6732202498385554,0.4670967247514809
1077,0.229007402008746,0.4667254565726522,0.4510095719653952,0.2843407897633681,0.3932366933881001,0.0014876286115574,0.045652589621778,0.0018842134637801,0.2798233296619806,0.573825544338846,0.2288135028638667
1078,0.2643082639623012,0.4974576597495834,0.4955231253451167,0.3347370721061048,0.5222058248464219,0.0025912393460744,0.0736705700307237,0.0052771935906696,0.5671178484724425,0.5811485183239786,0.4969498438574463
1079,0.2145437198744532,0.4728085518411773,0.4503467475819349,0.2297899425954336,0.4323987793847045,0.0013089166782297,0.0383028338376373,0.0013755519843965,0.2527334909213349,0.7367529740801776,0.3005850057703974
1080,0.4782360035268101,0.594667823073933,0.5502320835372151,0.4364106998424255,0.4782341234473685,0.0016573198482226,0.1155078711077935,0.0067694218372339,0.5484837909412849,0.582268552152244,0.4990031314146271
1081,0.3121605086531265,0.5033345374449368,0.4790471515285292,0.4877053457500668,0.5904546728434039,0.0015230998319877,0.1276805713576392,0.0116988761802662,0.6326902033539703,0.5740903253751661,0.4268376414694996
1082,0.2190101638568111,0.4621314010410643,0.4603228601796863,0.1903566261938785,0.4024227827338524,0.0013337605673566,0.0358189886746211,0.0012309478402678,0.2494432361031152,0.7257049551509186,0.2942063502113616
1083,0.317167296129153,0.5412933812336,0.420270780784338,0.3738288214036389,0.5548534152770229,0.0025944411987667,0.0648291555429981,0.0027084770174588,0.4063148737815096,0.5234333461018633,0.4607079473526409
1084,0.4161663131073515,0.4757519013128575,0.5186843627708322,0.3360737673009156,0.4308530669115128,0.0103240596423781,0.1224775663281785,0.0219061665444148,0.4251669501119104,0.3287619801603781,0.487469171332378
1085,0.2171791363754215,0.4717934536942886,0.4519508736660711,0.4851534501464185,0.503867495491137,0.0018927655722154,0.0581860348799788,0.0014564342716447,0.5698543804844248,0.6691624115424452,0.3543681385801358
1086,0.4604126546248216,0.5251147874146753,0.5190113147203153,0.427904765370359,0.501090985714334,0.0069943436331666,0.099807861287551,0.0128393902443671,0.5306905354442568,0.4922720091784853,0.5416468369825866
1087,0.2770645912034922,0.4718399357559635,0.524216050134782,0.3091883967763147,0.530216235204317,0.0015111086171704,0.0674141585486814,0.0021397088560555,0.7143810088584107,0.5890297884004526,0.3557297902505756
1088,0.3037475475768281,0.4934242206324205,0.5172849286613898,0.3956052831743836,0.4581809009979091,0.0040369684230722,0.0776247706124072,0.0061265911186219,0.5400204896667629,0.7497286692965265,0.4050518962771585
1089,0.2861338172611155,0.4862392191275179,0.4365375561729948,0.3216864836442415,0.4849945283181063,0.0030201567504409,0.0536347915202915,0.0019811240150869,0.6334815171417856,0.5661375708698851,0.3526552288664406
1090,0.3737682887889057,0.5247320077773695,0.6042778479926194,0.3554156871308479,0.493622519758932,0.0044889640287931,0.0977284307421986,0.0264795508462009,0.5396226022729069,0.538592071434393,0.5197197856014586
1091,0.2221524694922462,0.4891689207803312,0.4712528980688411,0.1994683497839762,0.3833279005979054,0.0013721052388676,0.0351315589902987,0.001299943930125,0.2542651241521649,0.7393784646712688,0.2781983177026226
1092,0.2636317135355576,0.5375144342956832,0.4855391285637723,0.3498118535082756,0.5176945571148571,0.0052643149306348,0.061437450943145,0.0061531245946879,0.4746376536716662,0.6066741210858433,0.502131191174802
1093,0.3220417616333764,0.5215101573355037,0.5267353598657591,0.3738335197526211,0.575484098173497,0.0017495053349912,0.0778314061424089,0.0150607564038468,0.6783777177084339,0.7614457717233765,0.5258540290688699
1094,0.2400052229648807,0.5186707999058014,0.4639230418073333,0.2897138338380709,0.468091182409313,0.0017626266026484,0.0639799337813987,0.0027442518087583,0.39802971627625,0.590692442382176,0.4403018774896713
1095,0.3311393624340858,0.4139602662433964,0.4686983798885316,0.3407211998641453,0.5210100275555428,0.0113307932541486,0.0513113501822098,0.0046000257819266,0.3933105777011123,0.5440977222345227,0.4574434096808057
1096,0.3313126764042688,0.5274307686146034,0.5490971157162408,0.3572819429516243,0.5397887059820804,0.0035670269194067,0.0863853826405936,0.0080957435154224,0.5380110741836345,0.5622352764101879,0.556840393265419
1097,0.4678803042950493,0.5364856706922246,0.5382492802281394,0.4295903302919384,0.5050499658657814,0.0022432107322798,0.1424431996822483,0.0103669118226659,0.5650138170065606,0.4217774903551251,0.6541659827768355
1098,0.2319880813815839,0.523239933954114,0.4507362186519734,0.3918110895460004,0.513863046165418,0.007369644128142,0.0756416930516232,0.0031834659498852,0.4283971927476362,0.5928409585575568,0.4078747298408328
1099,0.266360551876997,0.5273582445922402,0.4467969898390447,0.2341551251216794,0.4486991860714474,0.0035150981144541,0.0541488060877324,0.0014369586621409,0.3419435842197186,0.6409707371331979,0.3222403166664944
1100,0.2541994087725822,0.4496287870948862,0.4866194264944473,0.2376648578218834,0.4418424474901434,0.001574361064343,0.0325574857882153,0.0028014985693137,0.3229538830111721,0.6386554524037831,0.2910203778953519
1101,0.2951768168847745,0.5219712392568547,0.4934895770819201,0.4214855579804014,0.4864396650732321,0.0042953799173844,0.0644061591681343,0.0057491065356372,0.6346446878089981,0.7785616253171722,0.4420573195620975
1102,0.4120878109779075,0.5110884275618022,0.49618552512571,0.3860000929106927,0.5751110804469395,0.002578718142927,0.1730484728927839,0.0100509509319857,0.5901418296264126,0.5483908097838404,0.6844825556708231
1103,0.4679794308448757,0.5113554627899737,0.524929225190991,0.3184228439808803,0.5765580938581762,0.0018347126251566,0.1181583442004204,0.0109032361267897,0.5958745285384905,0.5375902003284756,0.605397733241466
1104,0.307291967741433,0.6010682927749514,0.5895688030811258,0.4120372280521991,0.4013596420601236,0.0187129950700414,0.0765415121625659,0.0061555204994355,0.5429926108068803,0.4918931407672411,0.5517242359104058
1105,0.264125804639848,0.4966690183314876,0.4868142366407204,0.5552733801131012,0.4785872915116629,0.0017707241266914,0.0698004090115587,0.0021784248421207,0.576552674200711,0.6218715058121685,0.4189939260076936
1106,0.4204429894368515,0.5583921945190656,0.572180800016923,0.4383986623131307,0.5786342083549098,0.0046204720638668,0.1769410529015952,0.0186844137539548,0.5951539032146426,0.5755567349077824,0.4864027221091053
1107,0.3484398118897244,0.4647190697767919,0.5280550835905545,0.3176439056265321,0.4755630496027435,0.0021491213581368,0.0849734374073659,0.0103788639876181,0.472040735601232,0.563912143315226,0.5387940653800792
1108,0.3036396284050033,0.4266066539914537,0.4840044739245449,0.298739464531488,0.4197623265549514,0.0016918899781397,0.0516713547739675,0.006234975324843,0.2856181277027979,0.5574991481786007,0.4484508395059237
1109,0.2686558417833505,0.4713993112420844,0.5197530376145667,0.2356744465438226,0.3903043764262062,0.0035577103563454,0.034400852439359,0.0026416560174304,0.286688061597228,0.5645736176845264,0.2940664447466547
1110,0.3772256019041151,0.5421879593748804,0.5201351503234999,0.4207204684277618,0.5127554019291165,0.0048992839714282,0.1062670731173349,0.0237644045580372,0.6468843279591396,0.5362470045853225,0.6211529878981141
1111,0.2730269900128766,0.4932391890378782,0.4719605977082305,0.4416223607655566,0.5085815752823893,0.0024544041196748,0.0499842557894043,0.0020651167740693,0.4880007829080071,0.5564685062264308,0.3449754899635113
1112,0.3149204110419304,0.4898773730737057,0.5400534012733517,0.532059581741118,0.5135173466793008,0.0060601528722007,0.08399208920098,0.0076849863221252,0.5904066022908732,0.6742933673086025,0.5183468890418519
1113,0.52529722970258,0.4876174258838303,0.5012902789330279,0.5601663827959055,0.5338626231583008,0.0069777208825118,0.1130348880660304,0.0228796451621506,0.5435667070885676,0.4640145098701835,0.5229667962254813
1114,0.4814356674140378,0.5330795666992695,0.5017955520807699,0.3600954866592323,0.5793051134508093,0.0170916387826724,0.0742506397534878,0.0053360993732814,0.542189777494674,0.5003638478037892,0.4703992827341428
1115,0.319195031829156,0.5610526217941119,0.5779946422240357,0.4331841677920738,0.5195285914165412,0.0065824333899299,0.1052113884964434,0.016359111964382,0.7878238374662647,0.7632776195649897,0.4404314921722019
1116,0.2222547728197174,0.4981187671268377,0.4682610321790141,0.4321703587105022,0.5169072626159925,0.0015683794650788,0.0456772205657092,0.0021292877850144,0.483647633566731,0.7332504847861054,0.443112419638633
1117,0.3686129128571223,0.4671042752782174,0.5123189404783121,0.3528387118639696,0.3734048264835536,0.0024806043099206,0.1133339142850184,0.0079521259703401,0.3602217256491712,0.227161291772584,0.4742478096619484
1118,0.3611773556744728,0.4469717516729338,0.5799814525543574,0.5214920074471955,0.4809264151320437,0.0143407757134439,0.0726141961276682,0.0081899419810698,0.5773124368521049,0.4338116113465786,0.4811829320505302
1119,0.3000475702032187,0.4513668473933429,0.5118972126509942,0.4561282386169309,0.5052226659811639,0.0073092636501667,0.0631947369238512,0.0058351310554714,0.5107523443040338,0.5371626388477008,0.4099479762751979
1120,0.2383748831268778,0.5316068678869612,0.5009349063527351,0.6148160426543378,0.4765847666221381,0.0018080087364892,0.0478088333404372,0.001139433303125,0.4651752956315112,0.636401123751951,0.4029941845866941
1121,0.2934582010864267,0.5353307982564155,0.4581985781452429,0.4541385419720861,0.5019258477873049,0.0018197014652697,0.0744194305436748,0.0126616331655404,0.6258201891611902,0.5212485922674851,0.5096791781294228
1122,0.3397695827642865,0.4849648025027141,0.4825983229303172,0.4312366161724508,0.4791859635749733,0.0058352635363171,0.1558903180831407,0.0072004052706562,0.5942592246617788,0.5099836932194579,0.5371546387018482
1123,0.2689706598465322,0.5348687874243487,0.4848712958408885,0.3965071907498326,0.491368832087134,0.0016175815843885,0.0555593696064772,0.0022932466452698,0.6027376068533155,0.7073000059757508,0.4001738832003852
1124,0.2537916996317511,0.4769090506465024,0.4521048917118098,0.1986147825539339,0.4183228310599385,0.0014412498130198,0.038360701861456,0.001638308508614,0.2806962630265037,0.6228976976730732,0.3396960575545937
1125,0.3338896511264485,0.5598621213584084,0.4731343014325024,0.4482672028093112,0.5439964216867206,0.0128085429467637,0.3717146562139137,0.0139948441632994,0.5047538354885057,0.4655196086314988,0.4823478095051591
1126,0.3100984449215196,0.5183875036740846,0.5074847888046126,0.5114973301972856,0.4989718320993576,0.0043843437181008,0.1201512926430875,0.0127927081402868,0.5822425645763669,0.6891181415278141,0.5586410950412016
1127,0.2628040146939003,0.4654396591784199,0.5013523136118425,0.2525022836787033,0.4168656874914644,0.0013978015309187,0.0355345656102704,0.003120331871824,0.4010901232727828,0.69490974634745,0.3366118592217589
1128,0.7805883178537264,0.5285954511938209,0.5332116167752927,0.3563182895894792,0.5492391933741351,0.0019354143716638,0.1072633851599641,0.0124082581026272,0.5885963477249284,0.4946810457043148,0.5577467887061067
1129,0.3407969711907775,0.5768682590940537,0.4765514675536551,0.411232215150618,0.4510558784003173,0.003733956356004,0.0735857673539718,0.0041023531199237,0.3880391052525084,0.3935992115960413,0.4526943454037446
1130,0.4648600984110588,0.5221766582703566,0.5027793399483742,0.353649863071051,0.4449969473193897,0.0068674944539019,0.0498800830536363,0.0071780745584614,0.4934190840326464,0.614468878177219,0.4694314128489079
1131,0.3424303984138403,0.5671047746335367,0.5473666486648794,0.3422430323675524,0.4577444455892933,0.0059392889916176,0.0839518430344228,0.0093625750627074,0.5816374116543409,0.657410969061216,0.4979944146784799
1132,0.3836786345656108,0.4937488186314417,0.49928740520224,0.5661748247609393,0.5173503892917357,0.0079733652071374,0.0841180067067614,0.0076047079584152,0.5954376735961046,0.4926644316916097,0.4161380711414067
1133,0.300816777388891,0.4919394593475861,0.4888356661688059,0.3426573062889923,0.4443249922175468,0.0027679973828947,0.0714169905755335,0.0059231820010391,0.325498722289365,0.6068942950899885,0.4116976653597037
1134,0.2271125119769415,0.4964557152208085,0.444939534753631,0.3664484318350814,0.4892382144481296,0.0014295122151083,0.0638000120573386,0.0012550664554543,0.4873145959015488,0.6586519241900233,0.354459103278524
1135,0.2806669993932151,0.5765204687962667,0.6021685298518583,0.4435761140156112,0.4245164758538169,0.0054417617755254,0.0822128391800454,0.0137869451027385,0.5797888561886476,0.5810712355168539,0.4721911773930405
1136,0.3632659862885316,0.4887938142508756,0.4717232379711127,0.3755836351908418,0.5165692223764811,0.0024585699743309,0.0748002442638203,0.0068687426617369,0.5892079525252882,0.4993021005311194,0.4534697657706847
1137,0.3416718902115594,0.5248392800183808,0.5271723754945217,0.3644233587542951,0.4180105041476812,0.0151498876586155,0.0760799307867348,0.0048208583979987,0.3952866574276166,0.4038766098626337,0.4301453256436254
1138,0.4119240001709756,0.552213705488308,0.4933116726902137,0.3781843305833743,0.4943776507785929,0.0067158696930137,0.0823546958242231,0.0099874447165685,0.5616765503171965,0.5941930595793901,0.443534625670119
1139,0.3211373451130062,0.5325725096294298,0.6114309725576184,0.5198776645151383,0.4600282202616444,0.0197037250430765,0.1007116182652823,0.0048159156394578,0.5420818106951174,0.5891281074579149,0.5029898195051696
1140,0.3818659306522349,0.448848574637426,0.4373304393817281,0.3367108137716639,0.5183764824851439,0.0070855382099657,0.1007661530992323,0.0075702519488425,0.5013519391896617,0.4665182745922229,0.4710241340337137
1141,0.2571217529075403,0.6180542011092536,0.4972643032878012,0.3842689029143681,0.4595353337144556,0.001850574074322,0.0972536723930631,0.0019078637580331,0.6759730908220505,0.7132974757755044,0.4630050521605824
1142,0.3063777786126768,0.4720235975640158,0.5099819939973163,0.2394972652507018,0.4171051762596182,0.001411257246195,0.0436494604394851,0.0065545215746468,0.3400282638274872,0.4220144412493599,0.3765250091464436
1143,0.2527778375178632,0.5162080395310066,0.4991800369446259,0.3727088111356173,0.4834741752233916,0.0015925889457024,0.0609171391167881,0.0094533714150742,0.5516789842264526,0.5516430158373323,0.4904948752476402
1144,0.2794026864554041,0.5064540093160338,0.5110613603739256,0.3528175200254829,0.5241410805181687,0.0065757296501083,0.077117772663511,0.0085578061554042,0.4865676401554134,0.6344791048947424,0.6073150039338241
1145,0.2498117560748953,0.4913640061823919,0.518928456037496,0.247615955510275,0.3605178107096613,0.0022222563587975,0.0364550256196624,0.0017164025790165,0.2639383261802152,0.6953174951110123,0.4002288602975896
1146,0.3405995507078445,0.4810296254780544,0.5504033537726658,0.3754830339795428,0.5394258906590336,0.0017255713124292,0.0491969734179861,0.0019837019563147,0.5762741452498493,0.836907182195469,0.4206813602487921
1147,0.4125836658496437,0.5152257824347045,0.5322829861457539,0.4660261686441556,0.5779972272832221,0.0097645794848527,0.0868988097922945,0.0082209743030729,0.5921915018955899,0.5371606724153843,0.5607194348149909
1148,0.3525815905457014,0.5124665926087972,0.5253957453800449,0.5798653990305043,0.5272019763633913,0.0018231205981748,0.1029182136477215,0.0058430464071805,0.5733679888316151,0.5516768098762467,0.507822283631233
1149,0.2349406079447944,0.50827049115193,0.4974748296423078,0.4003525785569325,0.4587552201054404,0.0016568545747885,0.0406335590881303,0.0020996953742377,0.4480303561035705,0.5912387176036952,0.3654889204742764
1150,0.3811827449358467,0.4957558508543568,0.5031229028503483,0.4048520009263122,0.5311669740537327,0.0016158590966259,0.1107383587891625,0.0141604209474896,0.5756135885453486,0.5536477699261341,0.6221200932701372
1151,0.3011011747211979,0.6075710494152728,0.5350667322938336,0.3847971440739889,0.4758937895519384,0.0058511242003281,0.0796568072276345,0.0046840676935795,0.5880031938820327,0.6261676730751606,0.4661402905382401
1152,0.2662080384082465,0.4442592645185513,0.5048445211414764,0.4541494523876476,0.4664040800487916,0.0017774876515307,0.0479051908517297,0.0062786452971063,0.4975950747497086,0.7074771941316792,0.3950422760118974
1153,0.3619679181313994,0.5132036043943177,0.493927015034591,0.3254640113688915,0.517006540859937,0.0019250203467774,0.0638438431155074,0.0057573919230951,0.5662906964214558,0.6707154687997341,0.4738105080312938
1154,0.2701265662512639,0.5264683066871864,0.5613389126274627,0.4002907997356089,0.5416030954896468,0.0026355243445145,0.0552375605536849,0.0197329047603804,0.4904599319198461,0.6857905286089618,0.465436969333144
1155,0.2529983239357215,0.4369126489172527,0.4549500660333301,0.1816102503804305,0.3631078610923707,0.0013284331362949,0.0357655864111092,0.0025035792589851,0.2379530829382611,0.6840678235154446,0.3332889877788543
1156,0.6234831633242611,0.5067551878336298,0.4546849586325506,0.4045363326123758,0.4539336262432036,0.0022363846581602,0.1209629638813147,0.0083851617652489,0.6082077452898512,0.4911764086822733,0.5244597212308739
1157,0.2499282258666814,0.5206598940109719,0.491557787919765,0.3913552757312224,0.5310093138090987,0.0016635568219342,0.0538424766794163,0.003580918301173,0.4771202395618872,0.7018699698263559,0.4077095266731925
1158,0.2528506145813822,0.4619960068608613,0.4901355394553326,0.4417304038808055,0.4133510184618695,0.0035212884987719,0.0464467506547151,0.0023858098870449,0.580344866449469,0.6414916361682271,0.3452592655870464
1159,0.3313538789365993,0.5746004843104189,0.4889676053364771,0.341558191429038,0.5276723615512082,0.004017274387015,0.0546351856233553,0.00249135830269,0.5270667010302847,0.5442152086614191,0.4889957453150019
1160,0.3776306698615744,0.4943157417625491,0.5410523042241082,0.3769184035992122,0.5793891099204641,0.0028414392798446,0.0873037302551092,0.0072421179613292,0.5795271580224353,0.6033776502875232,0.4937820764333622
1161,0.300073350187187,0.4973676772966666,0.4780402735005129,0.3829747055555798,0.518464552428904,0.0016348516665652,0.0444335739279644,0.0011502477130055,0.4427255476829066,0.5069692824234998,0.4118430138016523
1162,0.9493660544394542,0.521553376102514,0.4817275959876285,0.4599171581082895,0.457575651273823,0.0054362768982966,0.1254637436766707,0.0327391175565692,0.5160200230285317,0.5435019939297564,0.617155953212119
1163,0.2220652988464894,0.4936937308479942,0.4753531034038518,0.2360329463858568,0.476341883882755,0.0036043045185655,0.0602224306264665,0.0011959571107557,0.4713141303395242,0.685223110404282,0.3137932546887143
1164,0.27315754974494,0.5228121500033078,0.4584264844802998,0.4421553035540446,0.4656481945897563,0.0021400989017121,0.0710924021891579,0.0140511165435879,0.654663975313969,0.5361930186893822,0.5318374189170815
1165,0.4425365396008205,0.5430508238146045,0.4136633998902767,0.3666184778393097,0.5095647232647977,0.0044301965534637,0.0939220888767433,0.0041218880762478,0.5440931231631584,0.6481014176116281,0.4210817149952214
1166,0.2406666621944467,0.4892254018549806,0.56181315713773,0.3524346704942858,0.5426440459522359,0.0016459138383155,0.0635023701746334,0.008644619963028,0.4836568806318566,0.6756930090367459,0.4933638433967287
1167,0.3875394427433073,0.42021892739558,0.5734628539521742,0.3538618681461732,0.5290741348337658,0.0064724790477767,0.1440536881300824,0.0225162813757468,0.4286704727027274,0.2245380228383454,0.4981529119382383
1168,0.2848808301397246,0.5104308468627542,0.5556227787928779,0.3414888268126335,0.514890071640819,0.001601736982877,0.1194194132033101,0.0020565173765053,0.4412195692977832,0.4251041848925723,0.6036827738632513
1169,0.4192251854414475,0.5005636608638138,0.5494406686029011,0.5099817964385126,0.4554551077111053,0.0031671789571669,0.106451126826004,0.0146109092275145,0.5962002452712268,0.4959545833030095,0.5442977883690298
1170,0.2556646243249271,0.4950611078001891,0.4757153262553775,0.2504176129967452,0.3519943639814694,0.0018976170289612,0.0371323629143396,0.0015212246545628,0.2471042991796911,0.5802697158054059,0.3075652223585851
1171,0.4868701739412062,0.5346467985347937,0.5875794357332191,0.4000692721506402,0.5044369192420373,0.0016760657207217,0.1152993253504651,0.0112588975115566,0.6740539799336985,0.61574192981885,0.5905163439766745
1172,0.3094108185106128,0.5299266583581332,0.4537243636492811,0.3306274405546116,0.458519058999503,0.0141314921791138,0.0506508311988492,0.0029180059246443,0.5124036644820189,0.5435111626543826,0.5653818292235561
1173,0.4016772952748429,0.4606052971549018,0.4301418416738449,0.3507854061116079,0.4911512357149793,0.0052417939634108,0.0681705259405631,0.0091147338620746,0.4379751561116617,0.4383042968327469,0.5128068797829302
1174,0.3722516175279988,0.5177312532544066,0.4870749206974927,0.4569885365450827,0.5916280726298031,0.0042251991088567,0.1120816617235191,0.0104662905323851,0.6682540013566156,0.5500212520534042,0.5410853425059637
1175,0.4065098617927805,0.5415352077877545,0.4719747353859695,0.560565477684123,0.5159548624437177,0.0049374622841735,0.136162068706889,0.0049816973603936,0.6238392052386194,0.5094980459864792,0.5870893602514694
1176,0.3298387224674316,0.5193704221556252,0.4866406591274044,0.3990084058532882,0.499150394650277,0.0022047167865725,0.0483164846223019,0.0036008841230911,0.456770887120834,0.4853376680713331,0.4016812789260493
1177,0.3381525466905777,0.5455021710988753,0.4923101027774205,0.4406155219596003,0.4579369574241958,0.0029730407889868,0.0847129391129134,0.012232594308704,0.581894022117121,0.5274364948633766,0.5600971441616233
1178,0.3132011088133126,0.5372171598299261,0.466639759633248,0.4481190116953537,0.5256720614895198,0.0016334064139774,0.053268702823198,0.0024932199349217,0.4540100240182577,0.6119223911703038,0.4515370471369713
1179,0.3825971413957837,0.5747532676856608,0.4821732435880002,0.4613056654479985,0.6071399634322683,0.0036669973702492,0.1354873223166406,0.0196692826005744,0.5819054096422251,0.4994394696008267,0.592478455381446
1180,0.313800508582214,0.4618488097772898,0.5172447041612603,0.337837865191808,0.45394660004663,0.0021821209833572,0.2686940356627345,0.0043237775118478,0.6293187300102011,0.5599765594257539,0.5721045488325917
1181,0.2714695550892876,0.5295893705028528,0.4825488823729414,0.3709177394901342,0.5386075746685282,0.0016381250245818,0.0500432776692243,0.0031588852434158,0.6092957594375437,0.6648254358525818,0.3725529202805775
1182,0.3359381529646157,0.5626426406951897,0.5001043072810283,0.471907746379422,0.4082394659098619,0.0038393189149131,0.1342112888929995,0.0229548426888176,0.5502247878419403,0.4519291593079657,0.5649348951934232
1183,0.2567677607104659,0.523199623065942,0.5272481130307811,0.4733268068323816,0.5455541405022931,0.0016846379640192,0.0594032052682357,0.0028668367378762,0.4643299710140426,0.7029326006397052,0.4775461696119721
1184,0.2477987827578648,0.4983548630792156,0.5212674119513214,0.6090879241007601,0.5046511717916458,0.002113746588755,0.0659035090427115,0.0060928107394239,0.4916992217259132,0.5356042204453707,0.5554762445415898
1185,0.2984984987117187,0.554271860701079,0.5197401998141284,0.3873858084098421,0.4663368241685307,0.0177799166579064,0.0604733377320181,0.0546526604273992,0.5198632110995439,0.5889641245186442,0.6040457558840929
1186,0.7892625154047604,0.5640626220328508,0.5487841928774236,0.4466124773146786,0.4360075030205405,0.0123865951254396,0.1107420783754098,0.0123681458675147,0.5504067232018967,0.4587147873328153,0.5178188882958387
1187,0.3088649894749944,0.6565477453927512,0.5642874541309143,0.5004996561943195,0.4592143490540417,0.014381539935304,0.0664790588481939,0.0079381402403316,0.5660157145228093,0.6484339394231864,0.5023331835786298
1188,0.3379779906818504,0.574303690085522,0.5293473637760874,0.3621864362259047,0.4454870467707156,0.0110340218987572,0.0597089724235999,0.0033213707014632,0.5014617426945656,0.4944324809965936,0.603798891663668
1189,0.2582149038544034,0.5182917737744024,0.4548535493917039,0.3009034544639654,0.5207581982775764,0.0013629219777399,0.0747886913262294,0.0025675494593955,0.6151038970092659,0.6759477031433867,0.3091578656622418
1190,0.2790460416057626,0.4526268259222247,0.4552904843153041,0.38310920057248,0.5251559136496425,0.005813818227186,0.1089102057831069,0.0078257346365435,0.5710575533352372,0.7023312340665355,0.4217673989077423
1191,0.3171299634522664,0.5043350518626031,0.5317677848334038,0.2716775916673736,0.463807527632328,0.0016493484181939,0.0650142772740804,0.0014621999772874,0.5471505050598181,0.5442484469763244,0.4422351597559854
1192,0.2751816511719569,0.4987531326204221,0.492384217515206,0.3595592826160771,0.5421343153302827,0.001737454890984,0.0460147306475922,0.0032785267937955,0.4792223392625603,0.7180419550255448,0.3645601153575787
1193,0.3055199950206491,0.4550414685413121,0.480694379600134,0.2959313992136256,0.4234711726432669,0.0013130908617118,0.043539165566961,0.0017740250913327,0.2572137897143154,0.6830360807291337,0.3216939335550871
